CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportCalls,Churn,ChurnProbability,PredictedChurn,RiskSegment
CUST-01088,4,65.29,278.75,Two year,DSL,1,0,0.0917,0,Low Risk
CUST-04999,40,93.3,3677.07,One year,DSL,1,0,0.0917,0,Low Risk
CUST-04204,72,64.5,4610.76,Month-to-month,DSL,1,0,0.0917,0,Low Risk
CUST-03092,72,45.35,3273.98,Month-to-month,DSL,1,0,0.0916,0,Low Risk
CUST-00830,14,45.5,642.99,One year,DSL,1,0,0.0915,0,Low Risk
CUST-04946,67,62.43,4157.77,One year,Fiber optic,2,0,0.0915,0,Low Risk
CUST-04183,27,58.33,1597.65,Two year,No,3,0,0.0914,0,Low Risk
CUST-00229,53,34.14,1768.35,One year,No,3,0,0.0912,0,Low Risk
CUST-00505,27,47.43,1322.6,Two year,Fiber optic,0,0,0.0911,0,Low Risk
CUST-00394,35,52.09,1862.35,One year,Fiber optic,2,1,0.0908,0,Low Risk
CUST-02051,14,45.03,587.22,Two year,No,1,0,0.0906,0,Low Risk
CUST-01227,12,49.68,591.17,Two year,Fiber optic,2,0,0.0906,0,Low Risk
CUST-02512,51,52.62,2778.21,Month-to-month,DSL,3,1,0.0904,0,Low Risk
CUST-03295,72,59.86,4296.97,Month-to-month,DSL,1,0,0.0903,0,Low Risk
CUST-01528,8,67.5,540.31,Two year,DSL,1,0,0.0902,0,Low Risk
CUST-03776,64,88.57,5638.24,One year,Fiber optic,2,0,0.09,0,Low Risk
CUST-00599,5,44.2,268.69,Two year,Fiber optic,1,0,0.0897,0,Low Risk
CUST-03432,72,26.82,2056.75,Month-to-month,Fiber optic,0,0,0.0895,0,Low Risk
CUST-04776,42,67.93,2931.66,One year,DSL,0,0,0.0895,0,Low Risk
CUST-01176,18,53.21,976.5,Two year,Fiber optic,0,0,0.0895,0,Low Risk
CUST-01385,25,54.64,1389.15,Two year,Fiber optic,2,0,0.0892,0,Low Risk
CUST-04964,33,49.69,1611.68,Two year,DSL,3,0,0.0891,0,Low Risk
CUST-01430,48,42.49,2150.41,One year,DSL,2,0,0.0891,0,Low Risk
CUST-00533,72,81.92,5854.58,Month-to-month,DSL,1,0,0.089,0,Low Risk
CUST-03708,7,43.82,254.0,Two year,DSL,1,0,0.0888,0,Low Risk
CUST-03886,65,60.58,3923.07,Month-to-month,DSL,2,0,0.0888,0,Low Risk
CUST-00035,72,75.12,5441.8,Month-to-month,DSL,0,0,0.0887,0,Low Risk
CUST-01613,18,63.73,1250.93,Two year,DSL,0,0,0.0886,0,Low Risk
CUST-03433,33,74.41,2365.58,Two year,Fiber optic,0,0,0.0885,0,Low Risk
CUST-01306,49,33.82,1673.04,Month-to-month,No,2,0,0.0885,0,Low Risk
CUST-03360,25,54.7,1350.54,Two year,Fiber optic,1,0,0.0885,0,Low Risk
CUST-02956,28,42.49,1222.7,One year,No,2,0,0.0884,0,Low Risk
CUST-03363,28,74.12,2074.5,Two year,Fiber optic,4,0,0.0883,0,Low Risk
CUST-00873,24,71.15,1676.41,Two year,DSL,1,0,0.0882,0,Low Risk
CUST-04162,2,27.5,16.24,One year,DSL,3,0,0.0881,0,Low Risk
CUST-04738,10,32.91,399.43,Two year,Fiber optic,2,0,0.088,0,Low Risk
CUST-02914,72,98.87,7168.11,One year,No,1,0,0.088,0,Low Risk
CUST-02007,14,31.66,448.46,One year,DSL,1,0,0.0879,0,Low Risk
CUST-03705,70,27.54,1920.3,Month-to-month,No,0,0,0.0878,0,Low Risk
CUST-02896,50,29.59,1413.0,One year,Fiber optic,1,0,0.0878,0,Low Risk
CUST-03878,50,69.69,3597.03,One year,Fiber optic,1,0,0.0877,0,Low Risk
CUST-02150,42,66.87,2721.41,One year,Fiber optic,1,1,0.0877,0,Low Risk
CUST-02992,38,64.81,2491.03,One year,Fiber optic,2,1,0.0874,0,Low Risk
CUST-00718,72,48.95,3469.47,One year,DSL,3,0,0.0872,0,Low Risk
CUST-04118,12,45.17,589.05,Two year,DSL,1,0,0.0871,0,Low Risk
CUST-01078,27,72.96,2020.17,Two year,No,1,0,0.0871,0,Low Risk
CUST-01902,1,22.52,0.0,One year,Fiber optic,0,0,0.087,0,Low Risk
CUST-02089,41,32.32,1392.04,One year,DSL,1,0,0.087,0,Low Risk
CUST-00952,26,62.52,1582.88,Two year,DSL,1,0,0.0869,0,Low Risk
CUST-04231,29,70.25,1991.61,Two year,No,2,0,0.0865,0,Low Risk
CUST-00905,13,21.44,330.66,One year,Fiber optic,1,0,0.0865,0,Low Risk
CUST-04031,26,51.9,1382.11,Two year,Fiber optic,1,0,0.0863,0,Low Risk
CUST-04322,65,63.27,4168.55,One year,Fiber optic,0,0,0.0863,0,Low Risk
CUST-00569,56,41.26,2239.79,Month-to-month,DSL,1,0,0.0863,0,Low Risk
CUST-03324,21,51.87,1073.7,Two year,No,2,1,0.0862,0,Low Risk
CUST-03216,3,49.5,160.42,Two year,No,0,0,0.0862,0,Low Risk
CUST-04372,11,47.98,522.97,Two year,DSL,1,0,0.0861,0,Low Risk
CUST-00054,54,65.57,3464.05,Two year,Fiber optic,3,0,0.086,0,Low Risk
CUST-01755,72,57.0,4047.73,Month-to-month,No,0,0,0.0859,0,Low Risk
CUST-03810,1,71.34,0.0,Two year,DSL,0,0,0.0858,0,Low Risk
CUST-00965,8,55.07,435.2,Two year,Fiber optic,0,0,0.0853,0,Low Risk
CUST-02873,53,36.52,1871.09,One year,Fiber optic,2,0,0.0851,0,Low Risk
CUST-02260,13,43.06,562.69,Two year,DSL,1,1,0.085,0,Low Risk
CUST-01032,21,23.28,560.82,One year,Fiber optic,0,0,0.0845,0,Low Risk
CUST-04762,72,77.76,5713.2,Month-to-month,DSL,1,0,0.0845,0,Low Risk
CUST-02252,57,84.15,4818.36,One year,No,0,0,0.0844,0,Low Risk
CUST-03030,24,63.97,1626.19,Two year,DSL,0,0,0.0844,0,Low Risk
CUST-03710,72,57.31,4078.77,Month-to-month,No,1,0,0.0843,0,Low Risk
CUST-03190,37,61.31,2218.06,One year,Fiber optic,3,0,0.0842,0,Low Risk
CUST-02229,8,47.32,366.1,Two year,Fiber optic,2,0,0.0842,0,Low Risk
CUST-01912,50,45.43,2234.37,One year,No,0,0,0.0842,0,Low Risk
CUST-04337,21,47.71,1027.32,Two year,Fiber optic,0,0,0.0841,0,Low Risk
CUST-01003,49,99.96,4880.82,Two year,DSL,1,0,0.0841,0,Low Risk
CUST-04961,18,45.47,783.84,One year,DSL,2,1,0.0838,0,Low Risk
CUST-03920,39,67.96,2718.38,One year,DSL,1,0,0.0835,0,Low Risk
CUST-02593,19,51.29,916.96,Two year,No,2,0,0.0834,0,Low Risk
CUST-01990,31,49.08,1632.27,One year,Fiber optic,1,0,0.0833,0,Low Risk
CUST-00066,18,52.4,1024.0,One year,DSL,1,0,0.0832,0,Low Risk
CUST-00509,71,55.1,3932.72,Month-to-month,Fiber optic,1,0,0.0832,0,Low Risk
CUST-00343,4,49.42,163.59,Two year,No,2,0,0.0832,0,Low Risk
CUST-03131,39,37.56,1492.76,One year,No,3,0,0.0831,0,Low Risk
CUST-04803,57,106.02,5980.18,Two year,Fiber optic,1,0,0.0829,0,Low Risk
CUST-01773,53,72.89,3885.88,One year,Fiber optic,3,0,0.0828,0,Low Risk
CUST-04073,21,57.45,1189.75,One year,DSL,1,0,0.0827,0,Low Risk
CUST-00694,6,20.0,141.7,Two year,Fiber optic,2,0,0.0826,0,Low Risk
CUST-03564,13,20.16,262.47,One year,No,3,0,0.0822,0,Low Risk
CUST-02600,3,20.0,0.0,Two year,Fiber optic,0,1,0.082,0,Low Risk
CUST-03080,69,32.49,2223.27,Month-to-month,DSL,1,0,0.082,0,Low Risk
CUST-02030,25,65.02,1647.89,Two year,DSL,1,0,0.0819,0,Low Risk
CUST-02968,19,47.19,864.32,Two year,DSL,2,0,0.0817,0,Low Risk
CUST-03605,5,65.24,387.47,Two year,Fiber optic,0,0,0.0816,0,Low Risk
CUST-04953,12,42.54,482.99,Two year,No,0,0,0.0816,0,Low Risk
CUST-00698,20,20.0,314.43,Two year,Fiber optic,4,0,0.0816,0,Low Risk
CUST-00576,71,71.88,5079.29,Month-to-month,No,2,0,0.0813,0,Low Risk
CUST-04912,19,24.97,463.16,Two year,Fiber optic,2,0,0.0813,0,Low Risk
CUST-03007,56,57.64,3276.04,One year,DSL,2,0,0.0812,0,Low Risk
CUST-00122,54,71.37,3853.95,One year,No,1,1,0.0812,0,Low Risk
CUST-00253,45,20.0,969.13,Month-to-month,Fiber optic,2,0,0.081,0,Low Risk
CUST-03898,42,57.77,2442.26,One year,DSL,0,0,0.081,0,Low Risk
CUST-02336,11,61.33,747.83,Two year,DSL,1,0,0.0807,0,Low Risk
CUST-02782,44,20.0,899.96,One year,No,1,0,0.0806,0,Low Risk
CUST-04703,26,70.04,1750.63,Two year,DSL,0,0,0.0806,0,Low Risk
CUST-02683,1,51.91,92.29,Two year,DSL,0,0,0.0805,0,Low Risk
CUST-01449,69,51.01,3427.7,Month-to-month,Fiber optic,1,0,0.0804,0,Low Risk
CUST-02212,39,47.59,1910.74,One year,Fiber optic,1,0,0.0803,0,Low Risk
CUST-01198,72,51.82,3853.56,Month-to-month,No,0,0,0.0801,0,Low Risk
CUST-04675,12,35.06,372.53,Two year,No,2,0,0.0801,0,Low Risk
CUST-04638,26,73.62,1953.02,Two year,DSL,2,0,0.08,0,Low Risk
CUST-04153,29,65.84,1843.38,Two year,No,2,0,0.0798,0,Low Risk
CUST-01634,38,25.85,947.37,Month-to-month,DSL,2,0,0.0798,0,Low Risk
CUST-01757,72,62.9,4552.78,Month-to-month,DSL,3,0,0.0798,0,Low Risk
CUST-02134,17,49.58,831.03,One year,DSL,1,0,0.0797,0,Low Risk
CUST-03610,72,103.35,7454.05,One year,DSL,5,0,0.0795,0,Low Risk
CUST-00808,62,66.96,4263.35,One year,Fiber optic,2,0,0.0795,0,Low Risk
CUST-04660,30,49.76,1453.96,Two year,Fiber optic,1,1,0.0791,0,Low Risk
CUST-02458,23,36.32,835.52,Two year,DSL,1,0,0.079,0,Low Risk
CUST-00227,72,84.73,6162.66,One year,DSL,3,0,0.079,0,Low Risk
CUST-02802,57,35.15,1978.42,Month-to-month,DSL,2,0,0.0788,0,Low Risk
CUST-00029,21,57.06,1195.61,Two year,No,1,0,0.0788,0,Low Risk
CUST-00199,52,77.38,3989.01,One year,Fiber optic,0,1,0.0785,0,Low Risk
CUST-02474,30,51.4,1630.13,One year,No,0,0,0.0785,0,Low Risk
CUST-02349,21,60.17,1241.91,Two year,DSL,0,0,0.0784,0,Low Risk
CUST-03619,38,34.35,1257.88,One year,Fiber optic,3,1,0.0784,0,Low Risk
CUST-01237,47,62.5,2924.14,Two year,Fiber optic,2,0,0.0779,0,Low Risk
CUST-04272,72,45.43,3261.69,Month-to-month,Fiber optic,0,1,0.0777,0,Low Risk
CUST-04135,21,63.35,1214.34,Two year,DSL,2,0,0.0776,0,Low Risk
CUST-03702,27,65.15,1725.49,Two year,No,2,0,0.0776,0,Low Risk
CUST-00236,30,71.14,2123.45,Two year,Fiber optic,1,0,0.0775,0,Low Risk
CUST-00956,11,42.6,448.77,Two year,DSL,3,0,0.0774,0,Low Risk
CUST-00483,14,46.99,624.89,One year,DSL,1,0,0.0774,0,Low Risk
CUST-03957,62,38.2,2304.01,One year,Fiber optic,0,0,0.0773,0,Low Risk
CUST-02860,4,46.86,179.96,Two year,No,2,0,0.077,0,Low Risk
CUST-01335,72,35.59,2559.82,Month-to-month,No,3,1,0.0769,0,Low Risk
CUST-00740,11,53.47,639.92,Two year,Fiber optic,1,0,0.0767,0,Low Risk
CUST-01250,23,64.17,1574.8,Two year,DSL,0,0,0.0766,0,Low Risk
CUST-01925,37,51.86,1883.17,One year,Fiber optic,1,0,0.0766,0,Low Risk
CUST-02034,72,52.23,3745.57,Month-to-month,DSL,1,0,0.0765,0,Low Risk
CUST-01687,61,48.78,3040.89,Month-to-month,DSL,1,0,0.0765,0,Low Risk
CUST-04039,25,46.42,1126.3,One year,DSL,2,0,0.0765,0,Low Risk
CUST-03428,23,54.89,1241.72,One year,DSL,1,0,0.0764,0,Low Risk
CUST-03932,4,46.96,259.52,Two year,DSL,1,0,0.0763,0,Low Risk
CUST-00131,12,34.25,437.38,Two year,DSL,2,0,0.076,0,Low Risk
CUST-00646,53,83.38,4377.57,Two year,DSL,3,1,0.0758,0,Low Risk
CUST-04466,12,30.88,427.88,Two year,No,2,0,0.0757,0,Low Risk
CUST-00781,28,65.52,1843.04,Two year,Fiber optic,3,0,0.0754,0,Low Risk
CUST-00375,1,42.45,46.1,Two year,DSL,1,0,0.0751,0,Low Risk
CUST-01893,38,68.69,2608.13,Two year,DSL,0,0,0.0751,0,Low Risk
CUST-04495,31,68.15,2174.76,One year,DSL,0,0,0.075,0,Low Risk
CUST-02746,36,46.49,1664.79,Two year,Fiber optic,0,0,0.075,0,Low Risk
CUST-00080,2,36.53,64.52,Two year,DSL,0,1,0.075,0,Low Risk
CUST-02084,57,67.33,3850.34,One year,No,1,0,0.0749,0,Low Risk
CUST-04581,65,55.1,3655.8,Month-to-month,No,1,0,0.0746,0,Low Risk
CUST-00982,35,93.28,3226.37,Two year,DSL,2,0,0.0745,0,Low Risk
CUST-01354,31,61.62,1829.61,Two year,Fiber optic,1,1,0.0745,0,Low Risk
CUST-04439,72,67.04,4830.0,Month-to-month,No,1,0,0.0745,0,Low Risk
CUST-04528,58,53.68,3074.1,Month-to-month,DSL,1,0,0.0744,0,Low Risk
CUST-01520,62,78.19,4849.93,One year,DSL,0,1,0.0744,0,Low Risk
CUST-04694,17,41.64,762.26,Two year,No,1,0,0.0744,0,Low Risk
CUST-00305,31,68.29,2041.19,Two year,Fiber optic,0,0,0.0744,0,Low Risk
CUST-04396,44,37.94,1646.46,Month-to-month,DSL,0,0,0.0743,0,Low Risk
CUST-00954,58,64.8,3665.47,One year,DSL,4,0,0.0742,0,Low Risk
CUST-02193,26,48.96,1246.36,Two year,No,1,0,0.0741,0,Low Risk
CUST-01024,72,60.29,4222.58,Month-to-month,No,0,0,0.0739,0,Low Risk
CUST-01179,34,37.39,1264.43,Month-to-month,DSL,0,0,0.0738,0,Low Risk
CUST-03887,59,68.82,3990.57,Two year,DSL,2,0,0.0736,0,Low Risk
CUST-02275,72,65.24,4671.74,One year,No,3,0,0.0735,0,Low Risk
CUST-04736,3,73.91,152.34,Two year,DSL,0,0,0.0734,0,Low Risk
CUST-00163,24,63.75,1511.08,Two year,DSL,2,0,0.0733,0,Low Risk
CUST-02570,63,82.65,5218.14,One year,No,0,0,0.0732,0,Low Risk
CUST-02013,56,75.62,4257.74,One year,DSL,0,0,0.0727,0,Low Risk
CUST-02826,45,70.64,3160.33,One year,DSL,1,1,0.0726,0,Low Risk
CUST-01310,40,54.23,2150.91,One year,DSL,0,0,0.0725,0,Low Risk
CUST-04966,5,34.25,247.49,Two year,DSL,3,0,0.0725,0,Low Risk
CUST-01192,20,74.07,1494.77,Two year,DSL,0,1,0.0724,0,Low Risk
CUST-00135,68,57.74,3901.45,Month-to-month,DSL,0,1,0.0722,0,Low Risk
CUST-02632,29,55.6,1691.66,One year,DSL,1,0,0.0722,0,Low Risk
CUST-04407,71,76.68,5488.79,Two year,Fiber optic,1,0,0.0719,0,Low Risk
CUST-03542,39,58.76,2207.29,Two year,No,2,0,0.0717,0,Low Risk
CUST-03794,32,31.56,989.89,Two year,Fiber optic,1,0,0.0714,0,Low Risk
CUST-04626,27,75.55,2007.28,Two year,No,0,0,0.0714,0,Low Risk
CUST-01305,29,53.0,1527.32,Two year,Fiber optic,0,0,0.0713,0,Low Risk
CUST-02745,23,54.68,1289.76,Two year,Fiber optic,2,0,0.0713,0,Low Risk
CUST-02476,48,94.52,4552.54,Two year,DSL,1,0,0.0713,0,Low Risk
CUST-02251,2,51.52,59.12,Two year,Fiber optic,1,0,0.0712,0,Low Risk
CUST-02008,35,35.1,1224.54,Month-to-month,No,1,0,0.0712,0,Low Risk
CUST-00184,50,43.09,2157.01,One year,Fiber optic,0,0,0.0711,0,Low Risk
CUST-00412,71,31.54,2274.89,Month-to-month,DSL,3,0,0.0711,0,Low Risk
CUST-02737,72,51.94,3794.33,Month-to-month,Fiber optic,1,0,0.071,0,Low Risk
CUST-04994,25,64.02,1518.2,Two year,DSL,1,0,0.0709,0,Low Risk
CUST-03723,65,82.86,5442.9,Two year,DSL,6,0,0.0709,0,Low Risk
CUST-03588,34,24.01,827.54,One year,Fiber optic,0,0,0.0709,0,Low Risk
CUST-02513,14,34.87,502.77,Two year,Fiber optic,1,1,0.0709,0,Low Risk
CUST-02172,1,47.54,46.82,Two year,DSL,1,0,0.0708,0,Low Risk
CUST-02054,69,68.43,4619.03,One year,Fiber optic,1,1,0.0707,0,Low Risk
CUST-02027,31,71.76,2143.34,Two year,DSL,2,0,0.0707,0,Low Risk
CUST-03876,13,47.07,671.46,Two year,No,1,0,0.0706,0,Low Risk
CUST-00426,19,65.65,1202.9,Two year,DSL,0,0,0.0706,0,Low Risk
CUST-03346,30,85.95,2600.91,Two year,DSL,0,0,0.0706,0,Low Risk
CUST-01774,72,56.48,4070.55,Month-to-month,Fiber optic,0,0,0.0706,0,Low Risk
CUST-03477,72,64.6,4597.52,Month-to-month,No,1,0,0.0706,0,Low Risk
CUST-01005,39,50.2,2021.97,One year,Fiber optic,0,0,0.0706,0,Low Risk
CUST-02201,72,64.67,4673.89,Month-to-month,No,2,0,0.0702,0,Low Risk
CUST-03529,72,83.96,6009.72,One year,Fiber optic,1,0,0.0701,0,Low Risk
CUST-03488,1,33.86,67.38,Two year,Fiber optic,0,0,0.07,0,Low Risk
CUST-01193,10,33.36,277.78,Two year,No,1,0,0.0699,0,Low Risk
CUST-04325,39,81.73,3187.74,Two year,DSL,3,0,0.0698,0,Low Risk
CUST-00019,13,50.37,667.14,Two year,DSL,1,0,0.0698,0,Low Risk
CUST-04239,29,20.0,576.09,Month-to-month,DSL,0,0,0.0698,0,Low Risk
CUST-02675,53,86.79,4561.42,Two year,Fiber optic,3,0,0.0696,0,Low Risk
CUST-01741,42,44.86,1908.76,Two year,DSL,1,0,0.0696,0,Low Risk
CUST-04172,72,39.62,2842.38,Month-to-month,DSL,1,0,0.0695,0,Low Risk
CUST-02936,4,50.33,154.86,Two year,DSL,3,0,0.0695,0,Low Risk
CUST-02585,21,58.21,1191.34,Two year,DSL,1,0,0.0692,0,Low Risk
CUST-00075,29,55.38,1662.35,Two year,DSL,0,0,0.0691,0,Low Risk
CUST-01780,44,99.44,4406.8,Two year,DSL,0,0,0.069,0,Low Risk
CUST-04939,34,21.87,709.49,One year,DSL,1,0,0.069,0,Low Risk
CUST-02966,28,57.84,1735.17,Two year,Fiber optic,1,0,0.0688,0,Low Risk
CUST-01875,31,48.7,1480.23,One year,Fiber optic,1,0,0.0686,0,Low Risk
CUST-03285,15,63.85,864.31,Two year,DSL,1,0,0.0685,0,Low Risk
CUST-00923,53,63.48,3320.83,Two year,Fiber optic,2,0,0.0684,0,Low Risk
CUST-02059,25,42.72,1112.58,Two year,No,2,0,0.0683,0,Low Risk
CUST-04843,10,40.92,409.03,Two year,No,0,0,0.0683,0,Low Risk
CUST-01853,47,59.3,2834.65,Two year,DSL,2,0,0.0683,0,Low Risk
CUST-01543,20,20.0,429.07,Two year,Fiber optic,3,0,0.0682,0,Low Risk
CUST-04949,39,58.95,2305.62,One year,Fiber optic,0,0,0.0682,0,Low Risk
CUST-03114,2,30.48,48.03,Two year,DSL,0,0,0.0679,0,Low Risk
CUST-03388,19,55.53,1021.46,Two year,DSL,1,0,0.0676,0,Low Risk
CUST-03094,43,89.48,3852.08,Two year,DSL,0,0,0.0676,0,Low Risk
CUST-01533,30,61.6,1784.16,Two year,Fiber optic,0,0,0.0674,0,Low Risk
CUST-03126,22,60.88,1293.71,Two year,DSL,0,0,0.0673,0,Low Risk
CUST-00833,3,20.0,0.0,Two year,Fiber optic,0,0,0.0673,0,Low Risk
CUST-03981,42,39.87,1631.66,One year,No,2,0,0.0672,0,Low Risk
CUST-03336,33,63.66,2097.11,Two year,Fiber optic,0,0,0.0672,0,Low Risk
CUST-02518,15,67.48,1055.76,Two year,No,3,0,0.0671,0,Low Risk
CUST-01682,72,74.53,5377.93,One year,Fiber optic,1,0,0.067,0,Low Risk
CUST-03364,7,20.0,146.63,Two year,No,0,0,0.0669,0,Low Risk
CUST-03511,9,43.73,311.63,Two year,DSL,2,1,0.0669,0,Low Risk
CUST-02790,72,47.32,3302.28,Month-to-month,No,0,0,0.0668,0,Low Risk
CUST-02586,23,64.17,1503.01,Two year,DSL,2,0,0.0667,0,Low Risk
CUST-02954,14,54.22,785.19,Two year,No,0,0,0.0666,0,Low Risk
CUST-00826,60,59.94,3568.47,One year,DSL,0,0,0.0665,0,Low Risk
CUST-02590,30,74.2,2167.24,Two year,DSL,0,0,0.0665,0,Low Risk
CUST-02143,29,63.1,1888.69,Two year,No,0,0,0.066,0,Low Risk
CUST-00095,35,75.34,2680.87,Two year,No,3,0,0.0659,0,Low Risk
CUST-02926,55,48.88,2785.29,Month-to-month,DSL,2,0,0.0659,0,Low Risk
CUST-04124,55,66.81,3685.54,One year,No,3,0,0.0659,0,Low Risk
CUST-00852,33,70.29,2299.13,One year,DSL,1,0,0.0658,0,Low Risk
CUST-00797,64,37.7,2348.13,Month-to-month,Fiber optic,2,0,0.0658,0,Low Risk
CUST-04076,20,50.2,1046.37,Two year,Fiber optic,1,0,0.0656,0,Low Risk
CUST-04678,72,96.69,7004.77,One year,Fiber optic,2,0,0.0655,0,Low Risk
CUST-00571,17,53.22,975.21,Two year,DSL,0,0,0.0654,0,Low Risk
CUST-02452,72,51.71,3750.69,Month-to-month,DSL,2,0,0.0654,0,Low Risk
CUST-01929,24,52.29,1272.73,One year,No,0,0,0.0653,0,Low Risk
CUST-01349,72,96.47,6940.31,Two year,Fiber optic,0,0,0.0653,0,Low Risk
CUST-00407,11,46.19,527.11,Two year,DSL,1,0,0.0652,0,Low Risk
CUST-02153,29,66.44,1904.35,Two year,DSL,0,0,0.0651,0,Low Risk
CUST-03146,11,27.28,317.59,Two year,Fiber optic,3,0,0.065,0,Low Risk
CUST-02738,18,54.0,897.36,Two year,No,2,0,0.0649,0,Low Risk
CUST-01865,72,20.0,1469.46,Month-to-month,Fiber optic,0,0,0.0648,0,Low Risk
CUST-02114,53,95.01,5049.99,Two year,Fiber optic,1,0,0.0646,0,Low Risk
CUST-04882,15,52.02,751.97,Two year,DSL,1,0,0.0646,0,Low Risk
CUST-04081,28,28.76,774.61,One year,DSL,1,0,0.0646,0,Low Risk
CUST-01654,10,30.14,311.72,Two year,Fiber optic,2,0,0.0645,0,Low Risk
CUST-00662,72,91.23,6601.99,Two year,Fiber optic,3,0,0.0642,0,Low Risk
CUST-04311,7,27.39,232.22,Two year,DSL,3,0,0.0642,0,Low Risk
CUST-01859,44,70.9,3079.09,Two year,No,0,0,0.0642,0,Low Risk
CUST-00446,70,36.35,2504.76,Month-to-month,DSL,0,0,0.0642,0,Low Risk
CUST-00725,20,52.17,1131.33,Two year,DSL,2,0,0.0642,0,Low Risk
CUST-02528,72,51.73,3757.89,Month-to-month,DSL,1,0,0.064,0,Low Risk
CUST-01114,18,42.57,777.87,One year,No,0,0,0.0639,0,Low Risk
CUST-01441,72,46.82,3296.98,One year,No,4,0,0.0639,0,Low Risk
CUST-02945,34,35.47,1185.97,One year,No,2,0,0.0636,0,Low Risk
CUST-00097,17,64.55,1125.31,Two year,Fiber optic,0,0,0.0636,0,Low Risk
CUST-00333,1,24.56,0.0,Two year,No,0,0,0.0635,0,Low Risk
CUST-02833,3,43.06,132.26,Two year,No,0,0,0.0634,0,Low Risk
CUST-03644,15,48.54,716.47,One year,DSL,1,0,0.0632,0,Low Risk
CUST-03826,2,30.52,42.96,Two year,DSL,2,1,0.0629,0,Low Risk
CUST-04211,2,54.91,167.88,Two year,DSL,1,0,0.0629,0,Low Risk
CUST-04070,45,73.62,3314.46,Two year,DSL,1,0,0.0629,0,Low Risk
CUST-01974,17,47.13,816.45,Two year,No,1,0,0.0628,0,Low Risk
CUST-01478,34,41.42,1377.03,One year,DSL,2,1,0.0627,0,Low Risk
CUST-03927,22,41.89,922.3,Two year,DSL,1,0,0.0627,0,Low Risk
CUST-01337,5,49.48,278.92,Two year,DSL,2,0,0.0626,0,Low Risk
CUST-01049,48,23.01,1192.31,One year,Fiber optic,0,0,0.0624,0,Low Risk
CUST-02061,1,46.16,108.71,Two year,DSL,1,0,0.0623,0,Low Risk
CUST-02785,46,48.85,2201.24,One year,Fiber optic,0,0,0.0622,0,Low Risk
CUST-01084,50,40.31,2034.14,Two year,No,0,1,0.0622,0,Low Risk
CUST-01218,27,42.4,1056.8,Two year,DSL,2,0,0.062,0,Low Risk
CUST-00864,13,33.08,432.21,One year,DSL,0,0,0.0618,0,Low Risk
CUST-00530,48,90.68,4374.64,Two year,DSL,0,1,0.0617,0,Low Risk
CUST-04625,69,89.61,6182.43,Two year,No,1,0,0.0616,0,Low Risk
CUST-04510,68,74.08,5006.85,One year,DSL,3,0,0.0615,0,Low Risk
CUST-01373,46,51.87,2429.78,One year,Fiber optic,1,0,0.0615,0,Low Risk
CUST-03167,62,20.0,1374.5,One year,Fiber optic,1,0,0.0613,0,Low Risk
CUST-02074,50,47.77,2384.11,One year,DSL,2,0,0.0613,0,Low Risk
CUST-02773,39,25.73,1012.41,One year,No,4,0,0.0612,0,Low Risk
CUST-01197,72,51.15,3633.17,Month-to-month,Fiber optic,1,0,0.0611,0,Low Risk
CUST-01955,72,33.58,2409.6,Month-to-month,No,1,0,0.0606,0,Low Risk
CUST-02002,6,34.11,182.06,Two year,No,1,0,0.0605,0,Low Risk
CUST-03280,37,20.0,701.1,Two year,Fiber optic,1,0,0.0605,0,Low Risk
CUST-02520,30,39.61,1221.04,Two year,Fiber optic,0,0,0.0604,0,Low Risk
CUST-04522,20,42.9,909.98,Two year,DSL,1,1,0.06,0,Low Risk
CUST-03387,6,37.49,254.03,Two year,DSL,0,0,0.0598,0,Low Risk
CUST-04690,72,59.23,4274.68,Month-to-month,DSL,3,0,0.0598,0,Low Risk
CUST-00463,32,62.5,1975.81,Two year,Fiber optic,2,0,0.0596,0,Low Risk
CUST-01976,67,27.53,1833.54,Month-to-month,Fiber optic,2,0,0.0591,0,Low Risk
CUST-01118,50,56.52,2751.22,Two year,DSL,2,0,0.0589,0,Low Risk
CUST-01345,32,40.66,1391.37,Two year,No,3,0,0.0589,0,Low Risk
CUST-04990,35,68.54,2423.53,One year,DSL,2,0,0.0589,0,Low Risk
CUST-03861,40,49.08,1986.89,One year,DSL,1,0,0.0589,0,Low Risk
CUST-02843,60,78.69,4685.98,Two year,Fiber optic,2,0,0.0588,0,Low Risk
CUST-03357,28,50.69,1459.44,One year,No,0,0,0.0587,0,Low Risk
CUST-00044,57,23.36,1314.01,Month-to-month,Fiber optic,1,0,0.0586,0,Low Risk
CUST-03514,40,44.0,1872.91,Two year,DSL,4,0,0.0585,0,Low Risk
CUST-04175,49,44.72,2152.57,One year,No,1,0,0.0584,0,Low Risk
CUST-03483,7,29.12,144.59,Two year,Fiber optic,1,0,0.0583,0,Low Risk
CUST-01080,71,50.3,3595.35,Month-to-month,DSL,1,0,0.0582,0,Low Risk
CUST-03070,27,65.64,1717.36,Two year,Fiber optic,2,0,0.0582,0,Low Risk
CUST-00204,54,20.0,1071.08,Two year,Fiber optic,3,0,0.0581,0,Low Risk
CUST-03206,43,20.0,823.06,One year,Fiber optic,0,0,0.0577,0,Low Risk
CUST-03475,43,80.64,3539.37,Two year,DSL,1,0,0.0577,0,Low Risk
